first_date,country,installs,retained_d1,retained_d7,retention_d1,retention_d7,retention_d1_percent,retention_d7_percent
2022-01-08,EE,28,12,4,0.42857142857142855,0.14285714285714285,42.86,14.29
2022-01-08,EG,18,8,1,0.4444444444444444,0.05555555555555555,44.44,5.56
2022-01-08,EH,11,1,0,0.09090909090909091,0.0,9.09,0.0
2022-01-08,ES,657,227,57,0.3455098934550989,0.0867579908675799,34.55,8.68
2022-01-08,ET,25,9,2,0.36,0.08,36.0,8.0
2022-01-08,FI,21,5,0,0.23809523809523808,0.0,23.81,0.0
2022-01-08,FJ,25,10,4,0.4,0.16,40.0,16.0
2022-01-08,FM,5,0,0,0.0,0.0,0.0,0.0
2022-01-08,FO,2,2,0,1.0,0.0,100.0,0.0
2022-01-08,FR,1014,350,82,0.34516765285996054,0.08086785009861933,34.52,8.09
2022-01-08,GA,21,10,1,0.47619047619047616,0.047619047619047616,47.62,4.76
2022-01-08,GB,670,233,75,0.34776119402985073,0.11194029850746269,34.78,11.19
2022-01-08,GD,5,2,0,0.4,0.0,40.0,0.0
2022-01-08,GE,124,34,5,0.27419354838709675,0.04032258064516129,27.42,4.03
2022-01-08,GF,10,3,0,0.3,0.0,30.0,0.0
2022-01-08,GG,1,0,0,0.0,0.0,0.0,0.0
2022-01-08,GH,60,25,4,0.4166666666666667,0.06666666666666667,41.67,6.67
2022-01-08,GI,1,0,0,0.0,0.0,0.0,0.0
2022-01-08,GL,7,2,0,0.2857142857142857,0.0,28.57,0.0
2022-01-08,GM,1,1,0,1.0,0.0,100.0,0.0
2022-01-08,GN,63,24,3,0.38095238095238093,0.047619047619047616,38.1,4.76
2022-01-08,GP,15,6,0,0.4,0.0,40.0,0.0
2022-01-08,GR,235,87,21,0.3702127659574468,0.08936170212765958,37.02,8.94
2022-01-08,GT,283,110,30,0.38869257950530034,0.10600706713780919,38.87,10.6
2022-01-08,GU,2,0,0,0.0,0.0,0.0,0.0
2022-01-08,GW,1,0,0,0.0,0.0,0.0,0.0
2022-01-08,GY,24,7,2,0.2916666666666667,0.08333333333333333,29.17,8.33
2022-01-08,HK,21,6,4,0.2857142857142857,0.19047619047619047,28.57,19.05
2022-01-08,HN,93,30,7,0.3225806451612903,0.07526881720430108,32.26,7.53
2022-01-08,HR,55,21,4,0.38181818181818183,0.07272727272727272,38.18,7.27
2022-01-08,HT,44,19,6,0.4318181818181818,0.13636363636363635,43.18,13.64
2022-01-08,HU,223,75,17,0.336322869955157,0.07623318385650224,33.63,7.62
2022-01-08,ID,2213,788,127,0.3560777225485766,0.05738816086760054,35.61,5.74
2022-01-08,IE,93,32,8,0.34408602150537637,0.08602150537634409,34.41,8.6
2022-01-08,IL,178,56,19,0.3146067415730337,0.10674157303370786,31.46,10.67
2022-01-08,IM,1,0,0,0.0,0.0,0.0,0.0
2022-01-08,IN,24654,11051,2190,0.44824369270706577,0.0888293988805062,44.82,8.88
2022-01-08,IQ,29,13,0,0.4482758620689655,0.0,44.83,0.0
2022-01-08,IR,2,0,0,0.0,0.0,0.0,0.0
2022-01-08,IS,2,1,0,0.5,0.0,50.0,0.0
2022-01-08,IT,1232,491,141,0.398538961038961,0.11444805194805195,39.85,11.44
2022-01-08,JM,82,26,7,0.3170731707317073,0.08536585365853659,31.71,8.54
2022-01-08,JO,231,72,14,0.3116883116883117,0.06060606060606061,31.17,6.06
2022-01-08,JP,782,303,124,0.3874680306905371,0.1585677749360614,38.75,15.86
2022-01-08,KE,93,25,18,0.26881720430107525,0.1935483870967742,26.88,19.35
2022-01-08,KG,74,21,6,0.28378378378378377,0.08108108108108109,28.38,8.11
2022-01-08,KH,2,0,0,0.0,0.0,0.0,0.0
2022-01-08,KN,2,0,0,0.0,0.0,0.0,0.0
2022-01-08,KR,528,145,52,0.2746212121212121,0.09848484848484848,27.46,9.85
2022-01-08,KW,44,18,4,0.4090909090909091,0.09090909090909091,40.91,9.09
2022-01-08,KY,3,1,0,0.3333333333333333,0.0,33.33,0.0
2022-01-08,KZ,118,23,12,0.19491525423728814,0.1016949152542373,19.49,10.17
2022-01-08,LA,190,73,12,0.38421052631578945,0.06315789473684211,38.42,6.32
2022-01-08,LB,214,77,20,0.3598130841121495,0.09345794392523364,35.98,9.35
2022-01-08,LC,6,1,0,0.16666666666666666,0.0,16.67,0.0
2022-01-08,LK,56,29,8,0.5178571428571429,0.14285714285714285,51.79,14.29
2022-01-08,LR,1,0,1,0.0,1.0,0.0,100.0
2022-01-08,LS,1,0,0,0.0,0.0,0.0,0.0
2022-01-08,LT,37,13,3,0.35135135135135137,0.08108108108108109,35.14,8.11
2022-01-08,LU,6,3,1,0.5,0.16666666666666666,50.0,16.67
2022-01-08,LV,39,13,5,0.3333333333333333,0.1282051282051282,33.33,12.82
2022-01-08,LY,77,31,9,0.4025974025974026,0.11688311688311688,40.26,11.69
2022-01-08,MA,349,136,36,0.38968481375358166,0.10315186246418338,38.97,10.32
2022-01-08,MD,64,20,4,0.3125,0.0625,31.25,6.25
2022-01-08,ME,40,16,5,0.4,0.125,40.0,12.5
2022-01-08,MG,10,4,0,0.4,0.0,40.0,0.0
2022-01-08,MH,7,2,0,0.2857142857142857,0.0,28.57,0.0
2022-01-08,MK,48,14,3,0.2916666666666667,0.0625,29.17,6.25
2022-01-08,ML,100,22,13,0.22,0.13,22.0,13.0
2022-01-08,MM,457,166,20,0.36323851203501095,0.0437636761487965,36.32,4.38
2022-01-08,MN,1,0,0,0.0,0.0,0.0,0.0
2022-01-08,MO,1,0,0,0.0,0.0,0.0,0.0
2022-01-08,MP,2,0,0,0.0,0.0,0.0,0.0
2022-01-08,MQ,10,2,0,0.2,0.0,20.0,0.0
2022-01-08,MR,2,1,0,0.5,0.0,50.0,0.0
2022-01-08,MT,7,2,0,0.2857142857142857,0.0,28.57,0.0
2022-01-08,MU,32,13,2,0.40625,0.0625,40.62,6.25
2022-01-08,MV,7,2,0,0.2857142857142857,0.0,28.57,0.0
2022-01-08,MW,9,0,0,0.0,0.0,0.0,0.0
2022-01-08,MX,3866,1317,270,0.3406621831350233,0.06983962752198655,34.07,6.98
2022-01-08,MY,416,140,34,0.33653846153846156,0.08173076923076923,33.65,8.17
2022-01-08,MZ,27,10,3,0.37037037037037035,0.1111111111111111,37.04,11.11
2022-01-08,NA,32,12,4,0.375,0.125,37.5,12.5
2022-01-08,NC,8,0,0,0.0,0.0,0.0,0.0
2022-01-08,NE,36,10,4,0.2777777777777778,0.1111111111111111,27.78,11.11
2022-01-08,NG,415,120,39,0.2891566265060241,0.09397590361445783,28.92,9.4
2022-01-08,NI,138,68,11,0.4927536231884058,0.07971014492753623,49.28,7.97
2022-01-08,NL,131,36,14,0.2748091603053435,0.10687022900763359,27.48,10.69
2022-01-08,NO,38,8,2,0.21052631578947367,0.05263157894736842,21.05,5.26
2022-01-08,NP,133,25,5,0.18796992481203006,0.03759398496240601,18.8,3.76
2022-01-08,NZ,56,15,0,0.26785714285714285,0.0,26.79,0.0
2022-01-08,OM,23,8,2,0.34782608695652173,0.08695652173913043,34.78,8.7
2022-01-08,PA,119,54,5,0.453781512605042,0.04201680672268908,45.38,4.2
2022-01-08,PE,957,353,79,0.36886102403343785,0.08254963427377221,36.89,8.25
2022-01-08,PF,7,2,1,0.2857142857142857,0.14285714285714285,28.57,14.29
2022-01-08,PG,13,2,1,0.15384615384615385,0.07692307692307693,15.38,7.69
2022-01-08,PH,1093,353,61,0.322964318389753,0.055809698078682524,32.3,5.58
2022-01-08,PK,29,8,2,0.27586206896551724,0.06896551724137931,27.59,6.9
2022-01-08,PL,417,123,35,0.2949640287769784,0.08393285371702638,29.5,8.39
2022-01-08,PR,50,26,8,0.52,0.16,52.0,16.0
2022-01-08,PS,206,78,17,0.3786407766990291,0.0825242718446602,37.86,8.25
2022-01-08,PT,165,53,12,0.3212121212121212,0.07272727272727272,32.12,7.27
2022-01-08,PY,74,31,6,0.4189189189189189,0.08108108108108109,41.89,8.11
2022-01-08,QA,25,8,2,0.32,0.08,32.0,8.0
2022-01-08,RE,44,9,5,0.20454545454545456,0.11363636363636363,20.45,11.36
2022-01-08,RO,491,185,37,0.37678207739307534,0.07535641547861507,37.68,7.54
2022-01-08,RS,123,43,9,0.34959349593495936,0.07317073170731707,34.96,7.32
2022-01-08,RU,4026,1329,309,0.3301043219076006,0.07675111773472429,33.01,7.68
2022-01-08,RW,4,2,1,0.5,0.25,50.0,25.0
2022-01-08,SA,229,61,7,0.2663755458515284,0.03056768558951965,26.64,3.06
2022-01-08,SB,6,0,0,0.0,0.0,0.0,0.0
2022-01-08,SC,5,2,0,0.4,0.0,40.0,0.0
2022-01-08,SD,13,1,2,0.07692307692307693,0.15384615384615385,7.69,15.38
2022-01-08,SE,89,31,4,0.34831460674157305,0.0449438202247191,34.83,4.49
2022-01-08,SG,88,27,10,0.3068181818181818,0.11363636363636363,30.68,11.36
2022-01-08,SI,52,12,5,0.23076923076923078,0.09615384615384616,23.08,9.62
2022-01-08,SK,131,48,9,0.366412213740458,0.06870229007633588,36.64,6.87
2022-01-08,SL,32,8,6,0.25,0.1875,25.0,18.75
2022-01-08,SN,82,16,12,0.1951219512195122,0.14634146341463414,19.51,14.63
2022-01-08,SO,41,13,6,0.3170731707317073,0.14634146341463414,31.71,14.63
2022-01-08,SR,13,5,2,0.38461538461538464,0.15384615384615385,38.46,15.38
2022-01-08,SS,1,0,0,0.0,0.0,0.0,0.0
2022-01-08,ST,1,1,0,1.0,0.0,100.0,0.0
2022-01-08,SV,68,28,5,0.4117647058823529,0.07352941176470588,41.18,7.35
2022-01-08,SX,1,1,1,1.0,1.0,100.0,100.0
2022-01-08,SZ,2,2,0,1.0,0.0,100.0,0.0
2022-01-08,TC,4,2,1,0.5,0.25,50.0,25.0
2022-01-08,TD,1,0,0,0.0,0.0,0.0,0.0
2022-01-08,TG,12,2,2,0.16666666666666666,0.16666666666666666,16.67,16.67
2022-01-08,TH,470,162,30,0.3446808510638298,0.06382978723404255,34.47,6.38
2022-01-08,TJ,65,28,10,0.4307692307692308,0.15384615384615385,43.08,15.38
2022-01-08,TM,15,7,1,0.4666666666666667,0.06666666666666667,46.67,6.67
2022-01-08,TN,99,36,14,0.36363636363636365,0.1414141414141414,36.36,14.14
2022-01-08,TR,725,212,38,0.2924137931034483,0.05241379310344828,29.24,5.24
2022-01-08,TT,33,14,5,0.42424242424242425,0.15151515151515152,42.42,15.15
2022-01-08,TW,292,71,38,0.24315068493150685,0.13013698630136986,24.32,13.01
2022-01-08,TZ,33,13,6,0.3939393939393939,0.18181818181818182,39.39,18.18
2022-01-08,UA,694,220,40,0.3170028818443804,0.05763688760806916,31.7,5.76
2022-01-08,UG,39,11,5,0.28205128205128205,0.1282051282051282,28.21,12.82
2022-01-08,US,9834,3678,1311,0.3740085417937767,0.1333129957291031,37.4,13.33
2022-01-08,UY,45,14,3,0.3111111111111111,0.06666666666666667,31.11,6.67
2022-01-08,UZ,435,141,31,0.32413793103448274,0.07126436781609195,32.41,7.13
2022-01-08,VC,11,4,1,0.36363636363636365,0.09090909090909091,36.36,9.09
2022-01-08,VE,21,9,4,0.42857142857142855,0.19047619047619047,42.86,19.05
2022-01-08,VG,1,1,0,1.0,0.0,100.0,0.0
2022-01-08,VN,2036,659,99,0.3236738703339882,0.04862475442043222,32.37,4.86
2022-01-08,WS,1,0,0,0.0,0.0,0.0,0.0
2022-01-08,XK,30,15,3,0.5,0.1,50.0,10.0
2022-01-08,XX,6,3,0,0.5,0.0,50.0,0.0
2022-01-08,YE,48,12,7,0.25,0.14583333333333334,25.0,14.58
2022-01-08,YT,11,3,1,0.2727272727272727,0.09090909090909091,27.27,9.09
2022-01-08,ZA,378,101,35,0.2671957671957672,0.09259259259259259,26.72,9.26
2022-01-08,ZM,35,10,4,0.2857142857142857,0.11428571428571428,28.57,11.43
2022-01-08,ZW,12,3,0,0.25,0.0,25.0,0.0
2022-01-09,AD,1,0,0,0.0,0.0,0.0,0.0
2022-01-09,AE,154,56,14,0.36363636363636365,0.09090909090909091,36.36,9.09
2022-01-09,AF,59,15,6,0.2542372881355932,0.1016949152542373,25.42,10.17
2022-01-09,AG,2,1,1,0.5,0.5,50.0,50.0
2022-01-09,AI,1,0,0,0.0,0.0,0.0,0.0
2022-01-09,AL,50,16,5,0.32,0.1,32.0,10.0
2022-01-09,AM,41,10,2,0.24390243902439024,0.04878048780487805,24.39,4.88
2022-01-09,AO,22,7,1,0.3181818181818182,0.045454545454545456,31.82,4.55
2022-01-09,AR,1052,392,95,0.3726235741444867,0.0903041825095057,37.26,9.03
2022-01-09,AT,52,14,6,0.2692307692307692,0.11538461538461539,26.92,11.54
2022-01-09,AU,294,77,24,0.2619047619047619,0.08163265306122448,26.19,8.16
2022-01-09,AW,5,1,0,0.2,0.0,20.0,0.0
2022-01-09,AZ,160,44,10,0.275,0.0625,27.5,6.25
2022-01-09,BA,53,18,4,0.33962264150943394,0.07547169811320754,33.96,7.55
2022-01-09,BB,5,2,0,0.4,0.0,40.0,0.0
2022-01-09,BD,238,82,18,0.3445378151260504,0.07563025210084033,34.45,7.56
2022-01-09,BE,107,30,6,0.2803738317757009,0.056074766355140186,28.04,5.61
2022-01-09,BF,38,6,3,0.15789473684210525,0.07894736842105263,15.79,7.89
2022-01-09,BG,119,40,8,0.33613445378151263,0.06722689075630252,33.61,6.72
2022-01-09,BH,9,2,1,0.2222222222222222,0.1111111111111111,22.22,11.11
2022-01-09,BJ,22,4,3,0.18181818181818182,0.13636363636363635,18.18,13.64
2022-01-09,BN,13,4,3,0.3076923076923077,0.23076923076923078,30.77,23.08
2022-01-09,BO,248,83,19,0.3346774193548387,0.07661290322580645,33.47,7.66
2022-01-09,BR,4242,1283,290,0.30245167373880244,0.06836397925506836,30.25,6.84
2022-01-09,BS,12,3,1,0.25,0.08333333333333333,25.0,8.33
2022-01-09,BT,7,3,1,0.42857142857142855,0.14285714285714285,42.86,14.29
2022-01-09,BW,7,3,0,0.42857142857142855,0.0,42.86,0.0
2022-01-09,BY,141,44,13,0.3120567375886525,0.09219858156028368,31.21,9.22
2022-01-09,BZ,14,5,1,0.35714285714285715,0.07142857142857142,35.71,7.14
2022-01-09,CA,409,142,46,0.3471882640586797,0.11246943765281174,34.72,11.25
2022-01-09,CD,13,0,1,0.0,0.07692307692307693,0.0,7.69
2022-01-09,CG,6,2,0,0.3333333333333333,0.0,33.33,0.0
2022-01-09,CH,53,9,4,0.16981132075471697,0.07547169811320754,16.98,7.55
2022-01-09,CI,95,19,13,0.2,0.1368421052631579,20.0,13.68
2022-01-09,CL,595,183,45,0.30756302521008405,0.07563025210084033,30.76,7.56
2022-01-09,CM,27,6,4,0.2222222222222222,0.14814814814814814,22.22,14.81
2022-01-09,CN,423,64,15,0.15130023640661938,0.03546099290780142,15.13,3.55
2022-01-09,CO,1006,345,89,0.3429423459244533,0.08846918489065607,34.29,8.85
2022-01-09,CR,66,24,11,0.36363636363636365,0.16666666666666666,36.36,16.67
2022-01-09,CV,12,3,1,0.25,0.08333333333333333,25.0,8.33
2022-01-09,CW,8,4,0,0.5,0.0,50.0,0.0
2022-01-09,CY,50,15,7,0.3,0.14,30.0,14.0
2022-01-09,CZ,210,57,15,0.2714285714285714,0.07142857142857142,27.14,7.14
2022-01-09,DE,912,274,87,0.30043859649122806,0.09539473684210527,30.04,9.54
2022-01-09,DJ,8,2,1,0.25,0.125,25.0,12.5
2022-01-09,DK,20,5,1,0.25,0.05,25.0,5.0
2022-01-09,DO,215,91,22,0.4232558139534884,0.10232558139534884,42.33,10.23
2022-01-09,DZ,5,1,0,0.2,0.0,20.0,0.0
2022-01-09,EC,327,113,36,0.345565749235474,0.11009174311926606,34.56,11.01
2022-01-09,EE,17,3,2,0.17647058823529413,0.11764705882352941,17.65,11.76
2022-01-09,EG,19,6,2,0.3157894736842105,0.10526315789473684,31.58,10.53
2022-01-09,EH,2,0,0,0.0,0.0,0.0,0.0
2022-01-09,ES,655,186,60,0.28396946564885495,0.0916030534351145,28.4,9.16
2022-01-09,ET,48,11,4,0.22916666666666666,0.08333333333333333,22.92,8.33
2022-01-09,FI,28,6,3,0.21428571428571427,0.10714285714285714,21.43,10.71
2022-01-09,FJ,26,12,2,0.46153846153846156,0.07692307692307693,46.15,7.69
2022-01-09,FM,8,7,1,0.875,0.125,87.5,12.5
2022-01-09,FR,1049,292,104,0.2783603431839847,0.09914204003813155,27.84,9.91
2022-01-09,GA,17,2,1,0.11764705882352941,0.058823529411764705,11.76,5.88
2022-01-09,GB,713,219,89,0.3071528751753156,0.12482468443197756,30.72,12.48
2022-01-09,GD,5,0,0,0.0,0.0,0.0,0.0
2022-01-09,GE,67,22,3,0.3283582089552239,0.04477611940298507,32.84,4.48
2022-01-09,GF,19,11,0,0.5789473684210527,0.0,57.89,0.0
2022-01-09,GG,1,0,1,0.0,1.0,0.0,100.0
2022-01-09,GH,80,22,11,0.275,0.1375,27.5,13.75
2022-01-09,GL,6,1,0,0.16666666666666666,0.0,16.67,0.0
2022-01-09,GN,50,8,1,0.16,0.02,16.0,2.0
2022-01-09,GP,15,5,2,0.3333333333333333,0.13333333333333333,33.33,13.33
2022-01-09,GQ,2,2,1,1.0,0.5,100.0,50.0
2022-01-09,GR,214,63,24,0.29439252336448596,0.11214953271028037,29.44,11.21
2022-01-09,GT,315,109,28,0.346031746031746,0.08888888888888889,34.6,8.89
2022-01-09,GU,6,1,1,0.16666666666666666,0.16666666666666666,16.67,16.67
2022-01-09,GW,1,0,0,0.0,0.0,0.0,0.0
2022-01-09,GY,37,17,7,0.4594594594594595,0.1891891891891892,45.95,18.92
2022-01-09,HK,30,6,4,0.2,0.13333333333333333,20.0,13.33
2022-01-09,HN,110,34,7,0.3090909090909091,0.06363636363636363,30.91,6.36
2022-01-09,HR,64,25,5,0.390625,0.078125,39.06,7.81
2022-01-09,HT,51,14,7,0.27450980392156865,0.13725490196078433,27.45,13.73
2022-01-09,HU,179,49,16,0.2737430167597765,0.0893854748603352,27.37,8.94
2022-01-09,ID,2169,733,156,0.33794375288151224,0.07192254495159059,33.79,7.19
2022-01-09,IE,69,21,7,0.30434782608695654,0.10144927536231885,30.43,10.14
2022-01-09,IL,135,49,7,0.362962962962963,0.05185185185185185,36.3,5.19
2022-01-09,IM,2,1,0,0.5,0.0,50.0,0.0
2022-01-09,IN,20648,8307,2097,0.40231499418829914,0.10155947307245254,40.23,10.16
2022-01-09,IQ,28,10,1,0.35714285714285715,0.03571428571428571,35.71,3.57
2022-01-09,IR,1,0,0,0.0,0.0,0.0,0.0
2022-01-09,IS,3,1,0,0.3333333333333333,0.0,33.33,0.0
2022-01-09,IT,1297,455,138,0.3508095605242868,0.1063993831919815,35.08,10.64
2022-01-09,JE,1,0,0,0.0,0.0,0.0,0.0
2022-01-09,JM,66,20,6,0.30303030303030304,0.09090909090909091,30.3,9.09
2022-01-09,JO,169,60,8,0.35502958579881655,0.047337278106508875,35.5,4.73
2022-01-09,JP,885,356,163,0.40225988700564974,0.18418079096045198,40.23,18.42
2022-01-09,KE,74,16,7,0.21621621621621623,0.0945945945945946,21.62,9.46
2022-01-09,KG,106,34,7,0.32075471698113206,0.0660377358490566,32.08,6.6
2022-01-09,KH,6,3,0,0.5,0.0,50.0,0.0
2022-01-09,KR,478,124,38,0.2594142259414226,0.0794979079497908,25.94,7.95
2022-01-09,KW,52,12,2,0.23076923076923078,0.038461538461538464,23.08,3.85
2022-01-09,KY,4,0,0,0.0,0.0,0.0,0.0
2022-01-09,KZ,41,11,3,0.2682926829268293,0.07317073170731707,26.83,7.32
2022-01-09,LA,111,38,5,0.34234234234234234,0.04504504504504504,34.23,4.5
2022-01-09,LB,91,32,7,0.3516483516483517,0.07692307692307693,35.16,7.69
2022-01-09,LC,9,3,1,0.3333333333333333,0.1111111111111111,33.33,11.11
2022-01-09,LK,58,23,6,0.39655172413793105,0.10344827586206896,39.66,10.34
2022-01-09,LT,39,9,3,0.23076923076923078,0.07692307692307693,23.08,7.69
2022-01-09,LU,3,2,0,0.6666666666666666,0.0,66.67,0.0
2022-01-09,LV,35,10,3,0.2857142857142857,0.08571428571428572,28.57,8.57
2022-01-09,LY,85,31,4,0.36470588235294116,0.047058823529411764,36.47,4.71
2022-01-09,MA,150,47,11,0.31333333333333335,0.07333333333333333,31.33,7.33
2022-01-09,MD,58,12,3,0.20689655172413793,0.05172413793103448,20.69,5.17
2022-01-09,ME,25,6,2,0.24,0.08,24.0,8.0
2022-01-09,MG,7,0,1,0.0,0.14285714285714285,0.0,14.29
2022-01-09,MH,1,0,0,0.0,0.0,0.0,0.0
2022-01-09,MK,51,20,4,0.39215686274509803,0.0784313725490196,39.22,7.84
2022-01-09,ML,129,22,12,0.17054263565891473,0.09302325581395349,17.05,9.3
2022-01-09,MM,258,75,24,0.29069767441860467,0.09302325581395349,29.07,9.3
2022-01-09,MN,1,0,0,0.0,0.0,0.0,0.0
2022-01-09,MO,1,1,0,1.0,0.0,100.0,0.0
2022-01-09,MQ,4,1,1,0.25,0.25,25.0,25.0
2022-01-09,MT,6,0,0,0.0,0.0,0.0,0.0
2022-01-09,MU,34,13,3,0.38235294117647056,0.08823529411764706,38.24,8.82
2022-01-09,MV,7,4,1,0.5714285714285714,0.14285714285714285,57.14,14.29
2022-01-09,MW,8,3,1,0.375,0.125,37.5,12.5
2022-01-09,MX,3712,1255,273,0.3380926724137931,0.07354525862068965,33.81,7.35
2022-01-09,MY,418,99,27,0.23684210526315788,0.0645933014354067,23.68,6.46
2022-01-09,MZ,33,8,2,0.24242424242424243,0.06060606060606061,24.24,6.06
2022-01-09,NA,20,7,2,0.35,0.1,35.0,10.0
2022-01-09,NC,14,6,4,0.42857142857142855,0.2857142857142857,42.86,28.57
2022-01-09,NE,41,9,5,0.21951219512195122,0.12195121951219512,21.95,12.2
2022-01-09,NG,426,98,57,0.2300469483568075,0.13380281690140844,23.0,13.38
2022-01-09,NI,111,40,23,0.36036036036036034,0.2072072072072072,36.04,20.72
2022-01-09,NL,109,26,7,0.23853211009174313,0.06422018348623854,23.85,6.42
2022-01-09,NO,42,8,3,0.19047619047619047,0.07142857142857142,19.05,7.14
2022-01-09,NP,98,35,5,0.35714285714285715,0.05102040816326531,35.71,5.1
2022-01-09,NZ,63,17,8,0.2698412698412698,0.12698412698412698,26.98,12.7
2022-01-09,OM,21,9,3,0.42857142857142855,0.14285714285714285,42.86,14.29
2022-01-09,PA,122,52,13,0.4262295081967213,0.10655737704918032,42.62,10.66
2022-01-09,PE,1108,400,109,0.36101083032490977,0.0983754512635379,36.1,9.84
2022-01-09,PF,11,6,3,0.5454545454545454,0.2727272727272727,54.55,27.27
2022-01-09,PG,10,2,1,0.2,0.1,20.0,10.0
2022-01-09,PH,1237,379,73,0.30638641875505257,0.05901374292643492,30.64,5.9
2022-01-09,PK,31,13,0,0.41935483870967744,0.0,41.94,0.0
2022-01-09,PL,397,128,34,0.3224181360201511,0.08564231738035265,32.24,8.56
2022-01-09,PR,83,29,7,0.3493975903614458,0.08433734939759036,34.94,8.43
2022-01-09,PS,211,73,14,0.3459715639810427,0.06635071090047394,34.6,6.64
2022-01-09,PT,190,37,13,0.19473684210526315,0.06842105263157895,19.47,6.84
2022-01-09,PY,68,26,9,0.38235294117647056,0.1323529411764706,38.24,13.24
2022-01-09,QA,24,7,0,0.2916666666666667,0.0,29.17,0.0
2022-01-09,RE,36,14,3,0.3888888888888889,0.08333333333333333,38.89,8.33
2022-01-09,RO,437,143,45,0.32723112128146453,0.10297482837528604,32.72,10.3
2022-01-09,RS,106,32,8,0.3018867924528302,0.07547169811320754,30.19,7.55
2022-01-09,RU,3435,962,244,0.28005822416302767,0.0710334788937409,28.01,7.1
2022-01-09,RW,12,2,2,0.16666666666666666,0.16666666666666666,16.67,16.67
2022-01-09,SA,250,80,17,0.32,0.068,32.0,6.8
2022-01-09,SC,5,2,1,0.4,0.2,40.0,20.0
2022-01-09,SD,14,5,1,0.35714285714285715,0.07142857142857142,35.71,7.14
2022-01-09,SE,93,20,5,0.21505376344086022,0.053763440860215055,21.51,5.38
2022-01-09,SG,58,17,9,0.29310344827586204,0.15517241379310345,29.31,15.52
2022-01-09,SI,49,14,2,0.2857142857142857,0.04081632653061224,28.57,4.08
2022-01-09,SK,145,47,13,0.32413793103448274,0.0896551724137931,32.41,8.97
2022-01-09,SL,36,10,4,0.2777777777777778,0.1111111111111111,27.78,11.11
2022-01-09,SM,1,1,0,1.0,0.0,100.0,0.0
2022-01-09,SN,79,26,14,0.3291139240506329,0.17721518987341772,32.91,17.72
2022-01-09,SO,36,13,2,0.3611111111111111,0.05555555555555555,36.11,5.56
2022-01-09,SR,18,7,2,0.3888888888888889,0.1111111111111111,38.89,11.11
2022-01-09,ST,1,0,0,0.0,0.0,0.0,0.0
2022-01-09,SV,88,26,15,0.29545454545454547,0.17045454545454544,29.55,17.05
2022-01-09,SY,1,0,0,0.0,0.0,0.0,0.0
2022-01-09,SZ,9,2,1,0.2222222222222222,0.1111111111111111,22.22,11.11
2022-01-09,TC,1,1,1,1.0,1.0,100.0,100.0
2022-01-09,TD,4,2,0,0.5,0.0,50.0,0.0
2022-01-09,TG,8,0,0,0.0,0.0,0.0,0.0
2022-01-09,TH,549,186,32,0.33879781420765026,0.058287795992714025,33.88,5.83
2022-01-09,TJ,60,30,4,0.5,0.06666666666666667,50.0,6.67
2022-01-09,TL,2,1,0,0.5,0.0,50.0,0.0
2022-01-09,TM,10,4,1,0.4,0.1,40.0,10.0
2022-01-09,TN,103,23,11,0.22330097087378642,0.10679611650485436,22.33,10.68
2022-01-09,TR,701,186,43,0.2653352353780314,0.06134094151212553,26.53,6.13
2022-01-09,TT,48,22,8,0.4583333333333333,0.16666666666666666,45.83,16.67
2022-01-09,TV,1,0,0,0.0,0.0,0.0,0.0
2022-01-09,TW,288,72,35,0.25,0.12152777777777778,25.0,12.15
2022-01-09,TZ,41,10,4,0.24390243902439024,0.0975609756097561,24.39,9.76
2022-01-09,UA,692,205,39,0.29624277456647397,0.05635838150289017,29.62,5.64
2022-01-09,UG,38,6,1,0.15789473684210525,0.02631578947368421,15.79,2.63
2022-01-09,US,9976,3124,1272,0.31315156375300723,0.12750601443464316,31.32,12.75
2022-01-09,UY,33,10,1,0.30303030303030304,0.030303030303030304,30.3,3.03
2022-01-09,UZ,278,90,16,0.3237410071942446,0.05755395683453238,32.37,5.76
2022-01-09,VC,6,3,0,0.5,0.0,50.0,0.0
2022-01-09,VE,22,12,4,0.5454545454545454,0.18181818181818182,54.55,18.18
2022-01-09,VG,1,1,1,1.0,1.0,100.0,100.0
2022-01-09,VN,1896,526,99,0.27742616033755274,0.05221518987341772,27.74,5.22
2022-01-09,XK,23,6,1,0.2608695652173913,0.043478260869565216,26.09,4.35
2022-01-09,XX,4,2,0,0.5,0.0,50.0,0.0
2022-01-09,YE,41,15,5,0.36585365853658536,0.12195121951219512,36.59,12.2
2022-01-09,YT,12,5,1,0.4166666666666667,0.08333333333333333,41.67,8.33
2022-01-09,ZA,414,99,22,0.2391304347826087,0.05314009661835749,23.91,5.31
2022-01-09,ZM,28,8,4,0.2857142857142857,0.14285714285714285,28.57,14.29
2022-01-09,ZW,11,4,0,0.36363636363636365,0.0,36.36,0.0
2022-01-10,AD,2,0,0,0.0,0.0,0.0,0.0
2022-01-10,AE,108,34,8,0.3148148148148148,0.07407407407407407,31.48,7.41
2022-01-10,AF,50,13,3,0.26,0.06,26.0,6.0
2022-01-10,AG,3,2,0,0.6666666666666666,0.0,66.67,0.0
2022-01-10,AI,1,0,0,0.0,0.0,0.0,0.0
2022-01-10,AL,27,12,1,0.4444444444444444,0.037037037037037035,44.44,3.7
2022-01-10,AM,39,15,4,0.38461538461538464,0.10256410256410256,38.46,10.26
